CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
900-1480A,CONGREGATION OHEL MOSHE,"8765 W PICO BLVD
LOS ANGELES, CA 90035
(34.05469756100047, -118.38312469999971)",1,RELFA,900-1448B,Y
900-1480A,CONGREGATION OHEL MOSHE,"8765 W PICO BLVD
LOS ANGELES, CA 90035
(34.05469756100047, -118.38312469999971)",1,RELFA,900-1480A,Y
900-1480A,CONGREGATION OHEL MOSHE,"8765 W PICO BLVD
LOS ANGELES, CA 90035
(34.05469756100047, -118.38312469999971)",1,RELFA,900-1480B,Y
900-1480A,CONGREGATION OHEL MOSHE,"8765 W PICO BLVD
LOS ANGELES, CA 90035
(34.05469756100047, -118.38312469999971)",1,RELFA,900-1480C,Y
900-1480A,CONGREGATION OHEL MOSHE,"8765 W PICO BLVD
LOS ANGELES, CA 90035
(34.05469756100047, -118.38312469999971)",1,RELFA,900-1480D,Y
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1172B,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1371B,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1485A,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1485B,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1485C,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1485D,N
900-1485A,THE WORKMENS CIRCLE,"1525 S ROBERTSON BLVD
LOS ANGELES, CA 90035
(34.05156450700048, -118.3842424129997)",1,BUS.,900-1485E,N
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490A,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490B,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490C,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490D,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490E,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1490F,Y
900-1490A,PALMS WESTMINISTER PRESBY CH,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1497B,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1492A,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1492B,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1492C,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1492D,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1497C,Y
900-1492A,PALMS WESTMINISTER PRESBY CHR,"2908 ROBERTSON PL
LOS ANGELES, CA 90034
(34.03443468500046, -118.38904166699967)",1,CHUR1,900-1497D,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1051A,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1051B,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1051F,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1502A,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1502B,Y
900-1502A,CULVER PALMS CHURCH OF CHRIST,"9733 VENICE BLVD
LOS ANGELES, CA 90034
(34.02427137100045, -118.39741423299972)",1,CHURC,900-1502C,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-0002B,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1522A,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1522B,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1522C,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1522D,Y
900-1522A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1522F,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-0002E,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-0002F,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1525A,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1525D,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1525E,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-1525F,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-2115B,Y
900-1525A,PALMS MIDDLE SCHOOL,"10860 WOODBINE ST
LOS ANGELES, CA 90034
(34.023795667000456, -118.41670564899971)",1,LAUSD,900-2115C,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532A,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532B,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532C,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532D,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532E,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1532F,Y
900-1532A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535C,Y
900-1533A,LOS ANGELES DENTAL CENTER,"10801 VENICE BLVD
LOS ANGELES, CA 90034
(34.017625198000474, -118.4091132639997)",1,BUS.,900-1533A,Y
900-1533A,LOS ANGELES DENTAL CENTER,"10801 VENICE BLVD
LOS ANGELES, CA 90034
(34.017625198000474, -118.4091132639997)",1,BUS.,900-1533B,Y
900-1533A,LOS ANGELES DENTAL CENTER,"10801 VENICE BLVD
LOS ANGELES, CA 90034
(34.017625198000474, -118.4091132639997)",1,BUS.,900-1533C,Y
900-1533A,LOS ANGELES DENTAL CENTER,"10801 VENICE BLVD
LOS ANGELES, CA 90034
(34.017625198000474, -118.4091132639997)",1,BUS.,900-1533D,Y
900-1533A,LOS ANGELES DENTAL CENTER,"10801 VENICE BLVD
LOS ANGELES, CA 90034
(34.017625198000474, -118.4091132639997)",1,BUS.,900-1533E,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1533F,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535A,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535B,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535D,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535E,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535F,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535G,Y
900-1535A,CULVER CITY ELKS LODGE 1917,"11160 WASHINGTON PL
CULVER CITY, CA 90232
(34.00912876900048, -118.41329461799972)",1,CLUB,900-1535H,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-1009G,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-1009H,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-1551A,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-1720A,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-2478B,Y
900-1551A,COUNTRY VILLA NORTH,"3233 W PICO BLVD
LOS ANGELES, CA 90019
(34.04722847000045, -118.31328950899967)",1,SRHMS,900-2479A,Y
900-1582B,MT MORIAH BAPTIST CHURCH,"4269 S FIGUEROA ST
LOS ANGELES, CA 90037
(34.005590766000466, -118.2827724759997)",1,CHUR1,900-1032A,Y
900-1582B,MT MORIAH BAPTIST CHURCH,"4269 S FIGUEROA ST
LOS ANGELES, CA 90037
(34.005590766000466, -118.2827724759997)",1,CHUR1,900-1582B,Y
900-1582B,MT MORIAH BAPTIST CHURCH,"4269 S FIGUEROA ST
LOS ANGELES, CA 90037
(34.005590766000466, -118.2827724759997)",1,CHUR1,900-1961G,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1032B,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1582C,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1582D,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1582E,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1591A,Y
900-1582C,LOVE PEACE HAPPINESS CHURCH,"4951 S FIGUEROA ST
LOS ANGELES, CA 90037
(33.998104181000485, -118.28274357699968)",1,CHUR1,900-1591B,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1446A,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1446B,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1582G,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1583B,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1583C,Y
900-1583B,MENLO AVE ELEMENTARY SCHOOL,"4156 MENLO AVE
LOS ANGELES, CA 90037
(34.00781006100044, -118.28997654199969)",1,LAUSD,900-1583D,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-1170A,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-1269A,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-1591C,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-1591D,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-2020D,Y
900-1591C,GOOD SHEPHERD BAPTIST CHURCH,"510 W 053RD ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHUR1,900-2020G,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-1190B,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-1190C,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-1613D,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-1613E,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-1613F,Y
900-1613D,RESIDENCE,"171 S CITRUS AVE
LOS ANGELES, CA 90036
(34.07149091600047, -118.33973207099967)",1,RES,900-2836A,Y
900-1617A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1617A,Y
900-1617A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1617B,Y
900-1617A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1617C,Y
900-1617A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1760A,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-1517A,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-1517B,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-1621A,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-1621C,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-1621E,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-2411A,Y
900-1621A,RESIDENCE,"160 S WINDSOR BLVD
LOS ANGELES, CA 90004
(34.07147363200045, -118.3202031989997)",1,RES,900-2411C,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-0272B,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1613B,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1623A,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1623D,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1623E,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1623F,Y
900-1623A,KOREAN INSTITUTE OF SO CAL,"4900 WILSHIRE BLVD
LOS ANGELES, CA 90010
(34.06204747000049, -118.33673759899972)",1,SC-PR,900-1623G,Y
900-1681A,NORMANDIE RECREATION CENTER,"1550 S NORMANDIE AVE
LOS ANGELES, CA 90006
(34.04424636500045, -118.30026641899968)",1,LACPR,900-1681A,Y
900-1681A,NORMANDIE RECREATION CENTER,"1550 S NORMANDIE AVE
LOS ANGELES, CA 90006
(34.04424636500045, -118.30026641899968)",1,LACPR,900-1681B,Y
900-1681A,NORMANDIE RECREATION CENTER,"1550 S NORMANDIE AVE
LOS ANGELES, CA 90006
(34.04424636500045, -118.30026641899968)",1,LACPR,900-7107A,Y
900-1681A,NORMANDIE RECREATION CENTER,"1550 S NORMANDIE AVE
LOS ANGELES, CA 90006
(34.04424636500045, -118.30026641899968)",1,LACPR,900-7107B,Y
900-1681A,NORMANDIE RECREATION CENTER,"1550 S NORMANDIE AVE
LOS ANGELES, CA 90006
(34.04424636500045, -118.30026641899968)",1,LACPR,900-7107C,Y
900-1684A,VERMONT AVE ELEMENTARY SCH,"1435 W 027TH ST
LOS ANGELES, CA 90007
(34.02833395600044, -118.28507659499968)",1,LAUSD,900-1026A,Y
900-1684A,VERMONT AVE ELEMENTARY SCH,"1435 W 027TH ST
LOS ANGELES, CA 90007
(34.02833395600044, -118.28507659499968)",1,LAUSD,900-1684A,Y
900-1684A,VERMONT AVE ELEMENTARY SCH,"1435 W 027TH ST
LOS ANGELES, CA 90007
(34.02833395600044, -118.28507659499968)",1,LAUSD,900-1684B,Y
900-1684A,VERMONT AVE ELEMENTARY SCH,"1435 W 027TH ST
LOS ANGELES, CA 90007
(34.02833395600044, -118.28507659499968)",1,LAUSD,900-1684C,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-1711A,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-1711B,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-1711C,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-1711D,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-1711E,Y
900-1711A,LOS ANGELES HIGH SCHOOL,"4650 W OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.05654351600049, -118.33255681199972)",1,LAUSD,900-7221B,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1572A,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1572B,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1572C,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1716A,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1716C,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1724A,Y
900-1716A,ARLINGTON HEIGHTS ELEM SCH,"1717 007TH AVE
LOS ANGELES, CA 90019
(34.04884238200049, -118.33610868499972)",1,LAUSD,900-1724F,Y
900-1719A,ST JOHN BAPTIST CHURCH,"946 W 049TH ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHURC,900-1719A,N
900-1719A,ST JOHN BAPTIST CHURCH,"946 W 049TH ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHURC,900-1719B,N
900-1719A,ST JOHN BAPTIST CHURCH,"946 W 049TH ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHURC,900-1719C,N
900-1719A,ST JOHN BAPTIST CHURCH,"946 W 049TH ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHURC,900-1719D,N
900-1719A,ST JOHN BAPTIST CHURCH,"946 W 049TH ST
LOS ANGELES, CA 90037
(34.00349356000049, -118.28709702299972)",1,CHURC,900-1719E,N
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-0649A,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-1721A,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-1721C,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-1721D,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-1721E,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-1721F,Y
900-1721A,AMOS MEMORIAL CME CHURCH,"2445 W WASHINGTON BLVD
LOS ANGELES, CA 90018
(34.03993798300047, -118.3156597519997)",1,CHURC,900-2478A,Y
900-1725A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1725A,Y
900-1725A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1725B,Y
900-1725A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1725C,Y
900-1725A,ST PAUL EVANGELICAL LUTH CHR,"3901 W ADAMS BLVD
LOS ANGELES, CA 90018
(34.03263827800049, -118.3274095699997)",1,CHURC,900-1725D,Y
900-1727A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-1427E,Y
900-1727A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-1727A,Y
900-1727A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-1727B,Y
900-1727A,ATHENS PARK,"12603 S BROADWAY
LOS ANGELES, CA 90061
(33.918270850000454, -118.27835232399968)",1,MISCP,900-1727C,Y
