Depart #,Dept,Bldg #,Sub ID,Maint Dist,Bldg Name,Bldg Desc,Community,Zip Code,Council Dist,Square Ft,Location 1,Location 2,Location 3,Location 4
25,STM,842,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"7102
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,843,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PLAYA DELREY,90293,0,0,"8510
",,"TUSCANY
PLAYA DELREY, California 90293
(33.958485737000046, -118.43942063299994)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,844,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12455
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,845,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12617
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,846,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PLAYA DELREY,90293,0,0,"8513
",,"TUSCANY
PLAYA DELREY, California 90293
(33.958485737000046, -118.43942063299994)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,847,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12727
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,848,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12700
",,"PALMS
LOS ANGELES, California 90066
(34.012272248000045, -118.43563966499994)","BL
"
25,STM,849,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"4411
",,"SLAUSON
CULVER CITY, California 90230
(33.99268186200004, -118.40558070899999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,850,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"4451
",,"SLAUSON
CULVER CITY, California 90230
(33.99268186200004, -118.40558070899999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,851,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"4615
",,"SLAUSON
CULVER CITY, California 90230
(33.99268186200004, -118.40558070899999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,852,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90024,0,0,"999
",,"WESTWOOD
LOS ANGELES, California 90024
(34.066472850000025, -118.44521595599997)","BL
"
25,STM,853,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90024,0,0,"1151
",,"WESTWOOD
LOS ANGELES, California 90024
(34.066472850000025, -118.44521595599997)","BL
"
25,STM,854,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90024,0,0,"1152
",,"WESTWOOD
LOS ANGELES, California 90024
(34.066472850000025, -118.44521595599997)","BL
"
25,STM,855,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90036,0,0,"5800
",,"WILSHIRE
LOS ANGELES, California 90036
(34.06220637500007, -118.34361655899994)","BL
"
25,STM,856,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"6930
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,857,*,,NON-STRUCTURAL SERVICE,NON-STRUCTURAL SERVICE,WESTCHESTER,90045,0,0,"9967
",,"AVIATION
WESTCHESTER, California 90045
(33.946284956000056, -118.37848580399998)","BL
"
25,STM,858,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9965
",,"AVIATION
WESTCHESTER, California 90045
(33.946284956000056, -118.37848580399998)","BL
"
25,STM,859,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12821
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,860,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"124
","S
(36.99999657200004, 127.49999749000006)","CHURCH
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","LN
"
25,STM,861,*,,ST MTCE YARD,ST MTCE YARD,WESTCHESTER,90045,0,0,"5323
","W
(31.802379474000077, -97.09166989999994)","111TH
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,862,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90025,0,0,"10760
",,"SANTA MONICA
LOS ANGELES, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,A,,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90025,0,0,"10750
",,"SANTA MONICA
LOS ANGELES, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,B,,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90025,0,0,"10816
",,"SANTA MONICA
LOS ANGELES, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,C,,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90025,0,0,"10628
",,"SANTA MONICA
LOS ANGELES, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,D,,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90025,0,0,"1701
",,"CAMDEN
LOS ANGELES, California 90025
(34.046649055000046, -118.44089100099995)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,862,E,SD,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90025,0,,"1801
","1/2
","PELHAM
Los Angeles, California 90025
(34.04922339500007, -118.42959988599995)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,862,F,SD,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90025,,,"10563
","1/2
","SANTA MONICA
Los Angeles, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,G,SD,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90025,,,"10511
","1/2
","SANTA MONICA
Los Angeles, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,H,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90025,,,"10630
","1/2
","SANTA MONICA
Los Angeles, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,862,I,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90025,,,"10637
","1/2
","SANTA MONICA
Los Angeles, California 90025
(34.05273018500003, -118.43064943199994)","BL
"
25,STM,863,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12949
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,864,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"13031
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,865,*,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90064,5,,"3002
","1/2
","MANNING
Los Angeles, California 90064
(34.036992989000055, -118.41635576199997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,A,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90064,5,,"3070
","1/2
","MANNING
Los Angeles, California 90064
(34.036992989000055, -118.41635576199997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,B,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90064,5,,"2651
","1/2
","MANNING
Los Angeles, California 90064
(34.036992989000055, -118.41635576199997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,C,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90064,5,,"2699
","1/2
","MANNING
Los Angeles, California 90064
(34.036992989000055, -118.41635576199997)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,D,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,5,,"3101
","1/2
","MOTOR
Los Angeles, California 90034
(34.02548391400006, -118.40780296999998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,E,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,5,,"3151
","1/2
","MOTOR
Los Angeles, California 90034
(34.02548391400006, -118.40780296999998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,F,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,5,,"2429
","1/2
","PROSSER
Los Angeles, California 90034
(34.028290507000065, -118.40269589399998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,G,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,,,"3417
","1/2
","MANNING
Los Angeles, California 90034
(34.028290507000065, -118.40269589399998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,H,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,,,"3032
","1/2
","MOTOR
Los Angeles, California 90034
(34.02548391400006, -118.40780296999998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,865,I,,LANDSCAPE MEDIAN ISLAND,,Los Angeles,90034,,,"3028
","1/2
","MOTOR
Los Angeles, California 90034
(34.02548391400006, -118.40780296999998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,866,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"7427
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,867,*,,LANDSCAPE MEDIAN ISLAND,,WEST LA,90064,0,,"3355
","1/2
","BARBYDELL
WEST LA, California 90064
(34.03324608200006, -118.40340521399997)","DR
"
25,STM,868,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"400
","S
(36.99999657200004, 127.49999749000006)","BRISTOL
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,869,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"459
","S
(36.99999657200004, 127.49999749000006)","BRISTOL
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,870,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"252
","S
(36.99999657200004, 127.49999749000006)","BRISTOL
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,871,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9722
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,872,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9410
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,873,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"12330
",,"CULVER
CULVER CITY, California 90230
(34.00781916900007, -118.40772108199997)","DR
"
25,STM,874,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,MARINADELREY,90291,0,0,"4855
",,"ALLA
MARINADELREY, California 90291
(33.99258325100004, -118.46637629399999)","RD
(44.15388848100008, 16.289998725000032)"
25,STM,875,*,,NON-STRUCTURAL SERVICE,NON-STRUCTURAL SERVICE,LOS ANGELES,90066,0,0,"11913
",,"CHARNOCK
LOS ANGELES, California 90066
(34.010733634000076, -118.430871003)","RD
(44.15388848100008, 16.289998725000032)"
25,STM,876,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5619
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,877,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5647
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,877,A,,LANDSCAPE MEDIAN ISLAND- IRRIGATION,,WESTCHESTER,90045,0,0,"5240
","1/2
","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,877,B,,LANDSCAPE MEDIAN ISLAND- IRRIGATION,,WESTCHESTER,90045,0,0,"5300
","1/2
","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,877,C,,LANDSCAPE MEDIAN ISLAND- IRRIGATION,,WESTCHESTER,90045,0,0,"5400
","1/2
","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,877,D,,LANDSCAPE MEDIAN ISLAND- IRRIGATION,,WESTCHESTER,90045,0,0,"5440
","1/2
","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,878,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5709
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,879,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5817
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,880,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"5909
","W
(31.802379474000077, -97.09166989999994)","CENTURY
WESTCHESTER, California 90045
(33.93057700300005, -118.37741596099994)","BL
"
25,STM,881,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,VENICE,90291,0,0,"1140
",,"VENICE
VENICE, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
25,STM,882,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9302
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,883,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12840
",,"HIGHWOOD
LOS ANGELES, California 90049
(34.05855151500003, -118.489089606)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,884,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12832
",,"HANOVER
LOS ANGELES, California 90049
(34.052813092000065, -118.48900115199996)","ST
(10.916668402000028, 38.64999824900008)"
25,STM,885,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90032,0,0,"5090
",,"HUNTINGTON
LOS ANGELES, California 90032
(34.081512479000025, -118.17678602299998)","DR
"
25,STM,886,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9380
",,"LINCOLN
WESTCHESTER, California 90045
(33.95318157300005, -118.40109158899998)","BL
"
25,STM,887,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90032,0,0,"4854
",,"HUNTINGTON
LOS ANGELES, California 90032
(34.081512479000025, -118.17678602299998)","DR
"
25,STM,888,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"13108
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,889,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"8634
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,890,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"9134
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,891,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"835
",,"MORAGA
LOS ANGELES, California 90049
(34.08528191200003, -118.47000067699997)","DR
"
25,STM,892,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,PACFC PALSDS,90272,0,0,"14720
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,892,A,,LANDSCAPE MEDIAN ISLAND,,PACFC PALSDS,90272,0,0,"15199
",,"SUNSET
PACFC PALSDS, California 90272
(34.04886410800003, -118.53572692699998)","BL
"
25,STM,893,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"13030
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,894,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12738
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,895,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESRCHESTER,90045,0,0,"9221
",,"LINCOLN
WESRCHESTER, California 90045
(33.95318157300005, -118.40109158899998)",
25,STM,896,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90402,0,0,"97
",,"OCEAN
LOS ANGELES, California 90402
(34.02797557800005, -118.51713340499998)","WY
(43.000235832000044, -107.50089779999996)"
25,STM,897,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12548
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,898,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"7296
","W
(31.802379474000077, -97.09166989999994)","MANCHESTER
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,899,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"4626
",,"SLAUSON
CULVER CITY, California 90230
(33.99268186200004, -118.40558070899999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,900,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,SANTA MONICA,90402,0,0,"426
","W
(31.802379474000077, -97.09166989999994)","CHANNEL
SANTA MONICA, California 90402
(34.02981598900004, -118.51628268399998)","RD
(44.15388848100008, 16.289998725000032)"
25,STM,901,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90034,0,0,"10405
",,"VENICE
LOS ANGELES, California 90034
(34.03248547100003, -118.38290977899999)","BL
"
25,STM,902,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"4414
",,"SLAUSON
CULVER CITY, California 90230
(33.99268186200004, -118.40558070899999)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,903,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"9751
",,"VENICE
CULVER CITY, California 90230
(34.01212825700003, -118.41843099099998)","BL
"
25,STM,904,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"9475
",,"VENICE
CULVER CITY, California 90230
(34.01212825700003, -118.41843099099998)","BL
"
25,STM,905,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90041,0,0,"4970
",,"EAGLE ROCK
LOS ANGELES, California 90041
(34.12379739100004, -118.22147748099997)","BL
"
25,STM,906,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12502
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,907,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90024,0,0,"14140
",,"MULHOLLAND
LOS ANGELES, California 90024
(34.06136034300005, -118.44023674099998)","DR
"
25,STM,907,A,,LANDSCAPE MEDIAN ISLAND,,LOS ANGELES,90024,0,0,"14202
",,"MULHOLLAND
LOS ANGELES, California 90024
(34.06136034300005, -118.44023674099998)","DR
"
25,STM,908,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12175
",,"SAN VINCENTE
LOS ANGELES, California 90049
(34.06172097900003, -118.47225943199999)","BL
"
25,,909,*,,Street improvement,Street improvement,Los Angeles,90042,,,"4303
",,"SAN RAFAEL
Los Angeles, California 90042
(34.112575098000036, -118.21080794699998)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,910,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12077
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,911,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12025
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,912,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11995
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,913,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90025,11,0,"12011
",,"OHIO
LOS ANGELES, California 90025
(34.046050785000034, -118.45388968099996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,914,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11935
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,915,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11830
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,916,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11768
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,917,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11742
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,918,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"820
",,"MORAGA
LOS ANGELES, California 90049
(34.08528191200003, -118.47000067699997)","DR
"
25,STM,919,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11698
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,920,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11638
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,921,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11664
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,922,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"11618
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,923,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12039
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,924,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90032,0,0,"3460
",,"CASTALIA
LOS ANGELES, California 90032
(34.08587792600008, -118.17633714299996)","AV
(13.349998027000026, 98.53332737400007)"
25,STM,925,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90066,0,0,"12223
",,"VENICE
LOS ANGELES, California 90066
(34.01287153800007, -118.41716150899998)","BL
"
25,STM,926,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"10601
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,927,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,WESTCHESTER,90045,0,0,"11105
","S
(36.99999657200004, 127.49999749000006)","SEPULVEDA
WESTCHESTER, California 90045
(33.961520807000056, -118.39344972199996)","BL
"
25,STM,928,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,CULVER CITY,90230,0,0,"11941
",,"CULVER
CULVER CITY, California 90230
(34.00781916900007, -118.40772108199997)","DR
"
25,STM,929,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGEELES,90049,0,0,"11931
",,"SAN VICENTE
LOS ANGEELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
25,STM,930,*,,LANDSCAPE MEDIAN ISLAND,LANDSCAPE MEDIAN ISLAND,LOS ANGELES,90049,0,0,"12841
",,"SAN VICENTE
LOS ANGELES, California 90049
(34.04847248200008, -118.49187319299995)","BL
"
